tc,call_volume,aht,service_level,art
2022-12-30 16:30:00.000,686,430.75,80,30
2022-12-30 16:45:00.000,652,397,80,30
2022-12-30 17:00:00.000,565,433.25,80,30
2022-12-30 17:15:00.000,519,538.25,80,30
2022-12-30 17:30:00.000,467,396.75,80,30
2022-12-30 17:45:00.000,410,365.25,80,30
2022-12-30 18:00:00.000,353,326.5,80,30
2022-12-30 18:15:00.000,321,207.25,80,30
2022-12-30 18:30:00.000,317,272.25,80,30
2022-12-30 18:45:00.000,246,399.75,80,30
2022-12-30 19:00:00.000,233,222.25,80,30
2022-12-30 19:15:00.000,230,312.25,80,30
2022-12-30 19:30:00.000,222,303.5,80,30
2022-12-30 19:45:00.000,216,235.5,80,30
2022-12-30 20:00:00.000,185,224.75,80,30
2022-12-30 20:15:00.000,164,212.75,80,30
2022-12-30 20:30:00.000,172,218,80,30
2022-12-30 20:45:00.000,163,210.5,80,30
2022-12-30 21:00:00.000,175,230.25,80,30
2022-12-30 21:15:00.000,154,212,80,30
2022-12-30 21:30:00.000,116,224,80,30
2022-12-30 21:45:00.000,107,211.5,80,30
2022-12-30 22:00:00.000,95,241.25,80,30
2022-12-30 22:15:00.000,78,229.75,80,30
2022-12-30 22:30:00.000,70,259,80,30
2022-12-30 22:45:00.000,62,180.5,80,30
2022-12-30 23:00:00.000,64,203,80,30
2022-12-30 23:15:00.000,49,139.75,80,30
2022-12-30 23:30:00.000,62,341.25,80,30
2022-12-30 23:45:00.000,45,258.5,80,30
2022-12-31 00:00:00.000,42,237.75,80,30
2022-12-31 00:15:00.000,24,201.25,80,30
2022-12-31 00:30:00.000,15,382.25,80,30
2022-12-31 00:45:00.000,15,223.25,80,30
2022-12-31 01:00:00.000,12,223.25,80,30
2022-12-31 01:15:00.000,16,184.75,80,30
2022-12-31 01:30:00.000,12,191.5,80,30
2022-12-31 01:45:00.000,14,209.25,80,30
2022-12-31 02:00:00.000,15,221.75,80,30
2022-12-31 02:15:00.000,14,187.5,80,30
2022-12-31 02:30:00.000,20,91.5,80,30
2022-12-31 02:45:00.000,18,216.5,80,30
2022-12-31 03:00:00.000,30,180.5,80,30
2022-12-31 03:15:00.000,24,211.25,80,30
2022-12-31 03:30:00.000,23,189.25,80,30
2022-12-31 03:45:00.000,28,151.75,80,30
2022-12-31 04:00:00.000,30,156.5,80,30
2022-12-31 04:15:00.000,34,138.5,80,30
2022-12-31 04:30:00.000,39,151,80,30
2022-12-31 04:45:00.000,43,149.75,80,30
2022-12-31 05:00:00.000,50,175,80,30
2022-12-31 05:15:00.000,49,150.5,80,30
2022-12-31 05:30:00.000,50,142,80,30
2022-12-31 05:45:00.000,52,176.25,80,30
2022-12-31 06:00:00.000,67,167.25,80,30
2022-12-31 06:15:00.000,67,179.75,80,30
2022-12-31 06:30:00.000,66,169.25,80,30
2022-12-31 06:45:00.000,74,187,80,30
2022-12-31 07:00:00.000,95,188.5,80,30
2022-12-31 07:15:00.000,102,171.5,80,30
2022-12-31 07:30:00.000,100,182.25,80,30
2022-12-31 07:45:00.000,118,203,80,30
2022-12-31 08:00:00.000,131,185.5,80,30
2022-12-31 08:15:00.000,153,191.25,80,30
2022-12-31 08:30:00.000,160,193.25,80,30
2022-12-31 08:45:00.000,186,182.25,80,30
2022-12-31 09:00:00.000,221,195.25,80,30
2022-12-31 09:15:00.000,256,195.5,80,30
2022-12-31 09:30:00.000,283,185.75,80,30
2022-12-31 09:45:00.000,282,208.75,80,30
2022-12-31 10:00:00.000,280,190.25,80,30
2022-12-31 10:15:00.000,315,202.75,80,30
2022-12-31 10:30:00.000,316,191.75,80,30
2022-12-31 10:45:00.000,343,213,80,30
2022-12-31 11:00:00.000,326,207.5,80,30
2022-12-31 11:15:00.000,314,206.75,80,30
2022-12-31 11:30:00.000,293,197.75,80,30
2022-12-31 11:45:00.000,302,200.25,80,30
2022-12-31 12:00:00.000,280,207.25,80,30
2022-12-31 12:15:00.000,266,200,80,30
2022-12-31 12:30:00.000,248,195,80,30
2022-12-31 12:45:00.000,243,192.5,80,30
2022-12-31 13:00:00.000,255,183.5,80,30
2022-12-31 13:15:00.000,230,199,80,30
2022-12-31 13:30:00.000,221,189,80,30
2022-12-31 13:45:00.000,212,211.5,80,30
2022-12-31 14:00:00.000,197,201,80,30
2022-12-31 14:15:00.000,178,218,80,30
2022-12-31 14:30:00.000,174,211.5,80,30
2022-12-31 14:45:00.000,180,215.25,80,30
2022-12-31 15:00:00.000,150,196.75,80,30
2022-12-31 15:15:00.000,146,213.5,80,30
2022-12-31 15:30:00.000,117,204.5,80,30
2022-12-31 15:45:00.000,118,191.5,80,30
2022-12-31 16:00:00.000,118,179,80,30
2022-12-31 16:15:00.000,117,192.75,80,30
2022-12-31 16:30:00.000,82,197.75,80,30
2022-12-31 16:45:00.000,101,202.75,80,30
2022-12-31 17:00:00.000,92,179.5,80,30
2022-12-31 17:15:00.000,72,177.75,80,30
2022-12-31 17:30:00.000,81,191,80,30
2022-12-31 17:45:00.000,65,183.5,80,30
2022-12-31 18:00:00.000,49,189,80,30
2022-12-31 18:15:00.000,46,182.25,80,30
2022-12-31 18:30:00.000,43,194,80,30
2022-12-31 18:45:00.000,35,199.75,80,30
2022-12-31 19:00:00.000,37,212,80,30
2022-12-31 19:15:00.000,35,185.5,80,30
2022-12-31 19:30:00.000,30,176.25,80,30
2022-12-31 19:45:00.000,32,172.75,80,30
2022-12-31 20:00:00.000,22,196.5,80,30
2022-12-31 20:15:00.000,21,211.75,80,30
2022-12-31 20:30:00.000,22,220.5,80,30
2022-12-31 20:45:00.000,19,210,80,30
2022-12-31 21:00:00.000,15,204.25,80,30
2022-12-31 21:15:00.000,16,176,80,30
2022-12-31 21:30:00.000,13,309,80,30
2022-12-31 21:45:00.000,18,188.75,80,30
2022-12-31 22:00:00.000,6,175,80,30
2022-12-31 22:15:00.000,11,190.25,80,30
2022-12-31 22:30:00.000,7,219.75,80,30
2022-12-31 22:45:00.000,6,167.5,80,30
2022-12-31 23:00:00.000,7,148,80,30
2022-12-31 23:15:00.000,4,100.25,80,30
2022-12-31 23:30:00.000,5,209,80,30
2022-12-31 23:45:00.000,4,180.5,80,30
